Item No.	PART NUMBER	revision	QTY	Description	Material	Finish	Treatment	Colour	Comments	SecondProcess	Third Process	Author	Approved	Asset	SW-Folder Name(Folder Name)	SW-File Name(File Name)	SW-Configuration Name(Configuration Name)	Distributor	mass	DrawnDate	OEM_Internet	OEM_Supplier	OEM_Data_Sheet	Qb_Code	QB_Catergory	Sheet Metal Thickness	Spare_Part	Supplier_Part_Number
1.4.2.8.1	        AWS-B-002006	1	1	SLIP SHEET TRAY WELDMENT	AS PER BOM	NATURAL			WELDING			CL	DG		C:\AWS PDM\AWS\	AWS-B-002006	Default		54.0	20/08/2020							-	
1.4.2.8.1.1	          AWS-A-002010	1	1	SLIP SHEET TRAY	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\AWS\	AWS-A-002010	Default		46.7	20/08/2020						3	-	
1.4.2.8.1.1.1	            		1	Sheet	MS - GR250												Default		46.7							3		
1.4.2.8.1.2	          AWS-B-002016	1	4	SLIP SHEET TRAY LEG WELDMENT	AS PER BOM	NATURAL			WELDING			CL	DG		C:\AWS PDM\AWS\	AWS-B-002016	Default		1.8	20/08/2020							-	
1.4.2.8.1.2.1	            AWS-A-002014	1	1	SLIP SHEET TRAY LEG BASE	MS - GR250	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\AWS\	AWS-A-002014	Default		0.5	20/08/2020						8	-	
1.4.2.8.1.2.1.1	              		1	Sheet	MS - GR250												Default		0.5							8		
1.4.2.8.1.2.2	            AWS-A-002017	1	1	SLIP SHEET TRAY LEG	MS	NATURAL			CUTTING			CL	CL		C:\AWS PDM\AWS\	AWS-A-002017	Default<As Machined>		1.0	20/08/2020							-	
1.4.2.8.1.2.2.1	              		1	50x25x3.0 RHS	MS												Default<As Machined>		1.0									
1.4.2.8.1.2.3	            AWS-A-002019	1	1	SLIP SHEET LEG TOP BRACE	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\AWS\	AWS-A-002019	Default		0.3	20/08/2020						3	-	
1.4.2.8.1.2.3.1	              		1	Sheet	MS - GR250												Default		0.3							3		
1.4.2.9	      AWS-B-002057	1	2	PALLET GUIDE - PAINTED	AS PER BOM	POWDERCOAT		SAFETY YELLOW - GLOSS: 241,190,36	PAINT			CL	DG		C:\AWS PDM\AWS\	AWS-B-002057	Default		7.7	20/08/2020							-	
1.4.2.9.1	        AWS-B-002021	1	1	PALLET GUIDE WELDMENT	AS PER BOM	NATURAL			WELDING			CL	DG		C:\AWS PDM\AWS\	AWS-B-002021	Default		7.7	20/08/2020							-	
1.4.2.9.1.1	          AWS-A-002022	1	1	PALLET GUIDE	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\AWS\	AWS-A-002022	Default		7.5	20/08/2020						8	-	
1.4.2.9.1.1.1	            		1	8mm Plate	MS - GR250												Default		7.5							8		
1.4.2.9.1.2	          B18.3.5M - 12 x 1.75 x 80 Socket FCHS  -- 36NSS		2	COUNTER SINK 12 X 80 STAINLESS STEEL SOCKET HEAD SCREW	Stainless Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\socket head screws\	socket countersunk head screw_1_am	B18.3.5M - 12 x 1.75 x 80 Socket FCHS  -- 36NSS		0.081			Costless Bolts						
1.4.2.10	      AWS-B-002050	1	1	SLIP SHEET CABLE TRAY - PAINTED	AS PER BOM	POWDERCOAT		PEARL WHITE - GLOSS: 236,242,241	PAINT			CL	DG		C:\AWS PDM\AWS\	AWS-B-002050	Default		10.5	20/08/2020							-	
1.4.2.10.1	        AWS-A-002047	1	1	SLIP SHEET CABLE TRAY	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	DG		C:\AWS PDM\AWS\	AWS-A-002047	Default<As Machined>		10.5	20/08/2020						3	-	
1.4.2.10.1.1	          		1	Sheet	MS - GR250												Default<As Machined>		10.5							3		
1.4.2.11	      OEM-1.166M_1400-038-075-0+14038-3PZ-A1+14038-2PZ-A1	-	1	IGUS ENERGY CHAIN E2/000 MEDIUM SERIES	REFER DATA SHEET	NATURAL			PURCHASE			MF			C:\AWS PDM\OEM\1058. Electrical\	OEM-1.166M_1400-038-075-0+14038-3PZ-A1+14038-2PZ-A1	Default		0.5	03/05/2019	www.igus.com/info/energychains	IGUS	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1058_IGUS-Energy%20Chain-1.166m_1400-038-075-0.pdf	1058	Electrical		YES	1.166M_1400-038-075-0+14038-3PZ-A1+14038-2PZ-A1
1.4.2.12	      AS 1237.1 N - 6ZP		8	M6 FLAT WASHER Z/P	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\plain washers\	plain washer - normal_1_as	AS 1237.1 N - 6ZP		0.0			Costless Bolts						
1.4.2.13	      AS 1237.1 N - 12ZP		30	M12 FLAT WASHER Z/P	Plain Carbon Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\plain washers\	plain washer - normal_1_as	AS 1237.1 N - 12ZP		0.0			Costless Bolts						
1.4.2.14	      B18.3.5M - 6 x 1.0 x 20 Socket FCHS  -- 20NSS		8	CSK M6 X 20 SS SOCKET HEAD SCREW 	Stainless Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\socket head screws\	socket countersunk head screw_1_am	B18.3.5M - 6 x 1.0 x 20 Socket FCHS  -- 20NSS		0.006			Costless Bolts						
1.4.2.15	      GB_HEXAGON_TYPE9 M6-SSS		8	M6 NYLOC NUT S/S	Stainless Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\nuts\nyloc\	prevailing torque type style 1_gb	GB_HEXAGON_TYPE9 M6-SSS		0.0			Costless Bolts						
1.4.2.16	      GB_HEXAGON_TYPE9 M12-SSS		22	M12 Nyloc Nut - SS	Stainless Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\nuts\nyloc\	prevailing torque type style 1_gb	GB_HEXAGON_TYPE9 M12-SSS		0.0			Costless Bolts						
1.4.2.17	      AS 1111.1 - M12 x 30 x 30-NNZP		6	M12 X 30 X 30 HEX HEAD BOLT ZP	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\hex head\	hex bolt gradec_1_as	AS 1111.1 - M12 x 30 x 30-NNZP		0.0437			Costless Bolts						
1.4.2.18	      AS 1111.1 - M12 x 40 x 40-NNZP		8	M12 X 40 X 40 HEX HEAD BOLT ZP	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\hex head\	hex bolt gradec_1_as	AS 1111.1 - M12 x 40 x 40-NNZP		0.0525			Costless Bolts						
1.4.2.19	      AS 1237.1 N - 10ZP		8	M10 FLAT WASHER Z/P	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\plain washers\	plain washer - normal_1_as	AS 1237.1 N - 10ZP		0.0			Costless Bolts						
1.4.2.20	      AS 1111.1 - M10 x 35 x 35-NNZP		4	M10x35 Hex Head Bolt - Z/P	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\hex head\	hex bolt gradec_1_as	AS 1111.1 - M10 x 35 x 35-NNZP		0.0332			Costless Bolts						
1.4.2.21	      GB_HEXAGON_TYPE9 M10-SSS		4	M10 Nyloc Nut - SS	Stainless Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\nuts\nyloc\	prevailing torque type style 1_gb	GB_HEXAGON_TYPE9 M10-SSS		0.0			Costless Bolts						
1.4.3	    AWS-Z-002161	1	1	PALLET DISP ASSEMBLY	REFER TO BOM	NATURAL			ASSEMBLY			CL	 		C:\AWS PDM\AWS\	AWS-Z-002161	Default		0.0	20/08/2020							-	
1.4.3.1	      AWS-B-002163	1	1	PALLET DISP LOWER - PAINTED	AS PER BOM	POWDERCOAT		PEARL WHITE - GLOSS: 236,242,241	PAINT			CL	DG		C:\AWS PDM\AWS\	AWS-B-002163	Default		412.9	20/08/2020							-	
1.4.3.1.1	        AWS-B-002164	2	1	PALLET DISP LOWER - WELDMENT	AS PER BOM	NATURAL			WELDING			CL	DG		C:\AWS PDM\AWS\	AWS-B-002164	Default		412.9	20/08/2020							-	
1.4.3.1.1.1	          AWS-B-002177	1	4	PALLET DISP LEG WELDMENT	AS PER BOM	NATURAL			WELDING			CL	DG		C:\AWS PDM\AWS\	AWS-B-002177	Default		12.8	20/08/2020							-	
1.4.3.1.1.1.1	            AWS-A-002178	1	1	PALLET DISP LEG	MS - C350LO	NATURAL			CUTTING			CL	DG		C:\AWS PDM\AWS\	AWS-A-002178	Default<As Machined>		11.1	20/08/2020							-	
1.4.3.1.1.1.1.1	              		1	75x75x3.0 SHS	AS 1163-C350LO												Default<As Machined>		11.1									
1.4.3.1.1.1.2	            AWS-A-001557	2	1	SUPPORT LEG FOOT PLATE	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-001557	Default		1.7	19/08/2020						16	-	
1.4.3.1.1.1.2.1	              		1	Sheet	MS - GR250												Default		1.7							16		
1.4.3.1.1.2	          AWS-A-002170	1	2	SIDE GUSSET PLATE WITH HOLES	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-002170	Default		9.2	20/08/2020						10	-	
1.4.3.1.1.2.1	            		1	Sheet	MS - GR250												Default		9.2							10		
1.4.3.1.1.3	          AWS-A-002174	1	2	REAR STIFFENER PLATE WITH HOLES	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-002174	Default		7.2	20/08/2020						10	-	
1.4.3.1.1.3.1	            		1	Sheet	MS - GR250												Default		7.2							10		
1.4.3.1.1.4	          AWS-A-002175	1	3	SIDE STIFFENER PLATE	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-002175	Default		8.0	20/08/2020						10	-	
1.4.3.1.1.4.1	            		1	Sheet	MS - GR250												Default		8.0							10		
1.4.3.1.1.5	          AWS-A-002196	1	1	PALLET DISP LOWER REAR PANEL	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-002196	Back		52.8	20/08/2020						5	-	
1.4.3.1.1.5.1	            		1	Sheet	MS - GR250												Back		52.8							5		
1.4.3.1.1.6	          AWS-A-002182	1	1	PALLET DISP LOWER - SIDE EXIT	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	DG		C:\AWS PDM\AWS\	AWS-A-002182	Default		63.6	20/08/2020						5	-	
1.4.3.1.1.6.1	            		1	Sheet	MS - GR250												Default		63.6							5		
1.4.3.1.1.7	          AWS-A-002185	1	1	PALLET DISP LOWER - SIDE FIXED	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	DG		C:\AWS PDM\AWS\	AWS-A-002185	Default		70.8	20/08/2020						5	-	
1.4.3.1.1.7.1	            		1	Sheet	MS - GR250												Default		70.8							5		
1.4.3.1.1.8	          AWS-A-002205	2	1	PE SENSOR PLATE- SIDE EXIT	MS - GR250	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\AWS\	AWS-A-002205	Default		0.2	20/08/2020						5.0	-	
1.4.3.1.1.8.1	            		1	Sheet	MS - GR250												Default		0.2							5		
1.4.3.1.1.9	          AWS-B-002198	2	1	FRONT SWING ARM BOX WELDMENT	AS PER BOM	NATURAL			WELDING			CL	DG		C:\AWS PDM\AWS\	AWS-B-002198	Default		50.3	20/08/2020							-	
1.4.3.1.1.9.1	            AWS-A-002197	2	1	SWING ARM PANEL	MS - GR250	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\AWS\	AWS-A-002197	Default		17.0	20/08/2020						5	-	
1.4.3.1.1.9.1.1	              		1	Sheet	MS - GR250												Default		17.0							5		
1.4.3.1.1.9.2	            AWS-A-002199	2	1	SWING ARM UPPER	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\AWS\	AWS-A-002199	Default		8.8	20/08/2020						5	-	
1.4.3.1.1.9.2.1	              		1	Sheet	MS - GR250												Default		8.8							5		
1.4.3.1.1.9.3	            AWS-A-002200	2	1	SWING ARM LOWER FRONT BOX	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\AWS\	AWS-A-002200	Default		23.6	20/08/2020						5	-	
1.4.3.1.1.9.3.1	              		1	Sheet	MS - GR250												Default		23.6							5		
1.4.3.1.1.9.4	            AWS-A-002210	1	1	SWING ARM CYLINDER BRACKET	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	DG		C:\AWS PDM\AWS\	AWS-A-002210	Default		0.9	20/08/2020						5	-	
1.4.3.1.1.9.4.1	              		1	Sheet	MS - GR250												Default		0.9							5		
1.4.3.1.1.9.5	            DIN 929-M12-N		4	M12 HEX WELD NUT - DIN 929	Material <not specified>	NATURAL			Fasteners						C:\AWS PDM\Solidworks Data\Toolbox\browser\AWS Toolbox\nuts\Weld Nuts\	weld nut 01_1_din	DIN 929-M12-N		0.0			Costless Bolts						
1.4.3.1.1.9.6	            DIN 929-M10-N		4	M10 HEX WELD NUT - DIN 929	Material <not specified>	NATURAL			Fasteners						C:\AWS PDM\Solidworks Data\Toolbox\browser\AWS Toolbox\nuts\Weld Nuts\	weld nut 01_1_din	DIN 929-M10-N		0.0			Costless Bolts						
1.4.3.1.1.10	          AWS-A-002176	1	4	SIDE STIFFENING GUSSET	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-002176	Default		0.4	20/08/2020						10	-	
1.4.3.1.1.10.1	            		1	Sheet	MS - GR250												Default		0.4							10		
1.4.3.1.1.11	          AWS-A-002202	1	2	PALLET GUIDE PLATE	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	DG		C:\AWS PDM\AWS\	AWS-A-002202	Default		1.1	20/08/2020						5	-	
1.4.3.1.1.11.1	            		1	Sheet	MS - GR250												Default		1.1							5		
1.4.3.1.1.12	          AWS-A-002203	1	2	PALLET GUIDE SIDE	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-002203	Default		0.4	20/08/2020						5	-	
1.4.3.1.1.12.1	            		1	Sheet	MS - GR250												Default		0.4							5		
1.4.3.1.1.13	          AWS-A-002204	2	2	PE SENSOR MOUNT PLATE	MS - GR250	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\AWS\	AWS-A-002204	Default		0.1	20/08/2020						5.0	-	
1.4.3.1.1.13.1	            		1	Sheet	MS - GR250												Default		0.1							5		
1.4.3.1.1.14	          AWS-A-002206	1	1	CONVEYOR SUPPORT BEAM	MS - GR250	NATURAL			CUTTING	MACHINE		CL	DG		C:\AWS PDM\AWS\	AWS-A-002206	Default<As Machined>		11.8	20/08/2020							-	
1.4.3.1.1.14.1	            		1	75x75x8	MS - GR250												Default<As Machined>		11.8									
1.4.3.1.1.15	          AWS-B-002208	2	1	PALLET DISP ELECTRICAL MOUNTING WELDMENT	AS PER BOM	NATURAL			WELDING			CL	DG		C:\AWS PDM\AWS\	AWS-B-002208	Default		17.8	20/08/2020							-	
1.4.3.1.1.15.1	            AWS-A-002207	1	1	PALLET BOX ELECTRICAL MOUNTING	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	DG		C:\AWS PDM\AWS\	AWS-A-002207	Default<As Machined>		16.4	20/08/2020						3		
1.4.3.1.1.15.1.1	              		1	Sheet	MS - GR250												Default<As Machined>		16.4							3		
1.4.3.1.1.15.2	            AWS-A-002209	2	2	ELECTRICAL MOUNTING SIDE PLATE	MS - GR250	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\AWS\	AWS-A-002209	Default		0.7	20/08/2020						3	-	
1.4.3.1.1.15.2.1	              		1	Sheet	MS - GR250												Default		0.7							3		
1.4.3.1.1.16	          AWS-A-002199	2	1	SWING ARM UPPER	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\AWS\	AWS-A-002199	Default		8.8	20/08/2020						5	-	
1.4.3.1.1.16.1	            		1	Sheet	MS - GR250												Default		8.8							5		
1.4.3.1.1.17	          AWS-A-002201	2	1	SWING ARM LOWER REAR BOX	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\AWS\	AWS-A-002201	Default		23.0	20/08/2020						5	-	
1.4.3.1.1.17.1	            		1	Sheet	MS - GR250												Default		23.0							5		
1.4.3.1.1.18	          AWS-A-002210	1	1	SWING ARM CYLINDER BRACKET	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	DG		C:\AWS PDM\AWS\	AWS-A-002210	Default		0.9	20/08/2020						5	-	
1.4.3.1.1.18.1	            		1	Sheet	MS - GR250												Default		0.9							5		
1.4.3.1.1.19	          B18.3.5M - 8 x 1.25 x 30 Socket FCHS  -- 30NSS		8	COUNTERSINK M8x30 STAINLESS STEEL	Stainless Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\socket head screws\	socket countersunk head screw_1_am	B18.3.5M - 8 x 1.25 x 30 Socket FCHS  -- 30NSS		0.015			Costless Bolts						
1.4.3.2	      AWS-B-002165	1	1	PALLET DISP UPPER - PAINTED	AS PER BOM	POWDERCOAT		PEARL WHITE - GLOSS: 236,242,241	PAINT			CL	DG		C:\AWS PDM\AWS\	AWS-B-002165	Default		331.9	20/08/2020							-	
1.4.3.2.1	        AWS-B-002166	2	1	PALLET DISP UPPER - WELDMENT	AS PER BOM	NATURAL			WELDING			CL	DG		C:\AWS PDM\AWS\	AWS-B-002166	Default		331.9	20/08/2020							-	
1.4.3.2.1.1	          AWS-A-002167	1	2	PALLET DISP UPPER - SIDE	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	DG		C:\AWS PDM\AWS\	AWS-A-002167	Default		76.8	20/08/2020						5	-	
1.4.3.2.1.1.1	            		1	Sheet	MS - GR250												Default		76.8							5		
1.4.3.2.1.2	          AWS-A-002168	1	4	PALLET DISP UPPER - CORNER BEAM	MS - C350LO	NATURAL			CUTTING			CL	DG		C:\AWS PDM\AWS\	AWS-A-002168	Default<As Machined>		7.7	20/08/2020							-	
1.4.3.2.1.2.1	            		1	75x75x3 SHS	MS - C350LO												Default<As Machined>		7.7									
1.4.3.2.1.3	          AWS-A-002170	1	2	SIDE GUSSET PLATE WITH HOLES	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-002170	Default		9.2	20/08/2020						10	-	
1.4.3.2.1.3.1	            		1	Sheet	MS - GR250												Default		9.2							10		
1.4.3.2.1.4	          AWS-A-002171	2	2	SIDE GUSSET PLATE	MS - GR250	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\AWS\	AWS-A-002171	Default		9.3	20/08/2020						10.0	-	
1.4.3.2.1.4.1	            		1	Sheet	MS - GR250												Default		9.3							10		
1.4.3.2.1.5	          AWS-A-002175	1	2	SIDE STIFFENER PLATE	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-002175	Default		8.0	20/08/2020						10	-	
1.4.3.2.1.5.1	            		1	Sheet	MS - GR250												Default		8.0							10		
1.4.3.2.1.6	          AWS-A-002172	1	1	PALLET DISP UPPER - BACK	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-002172	Default		57.5	20/08/2020						5	-	
1.4.3.2.1.6.1	            		1	Sheet	MS - GR250												Default		57.5							5		
1.4.3.2.1.7	          AWS-A-002174	1	1	REAR STIFFENER PLATE WITH HOLES	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-002174	Default		7.2	20/08/2020						10	-	
1.4.3.2.1.7.1	            		1	Sheet	MS - GR250												Default		7.2							10		
1.4.3.2.1.8	          AWS-A-002173	1	2	REAR STIFFENER PLATE	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-002173	Default		14.5	20/08/2020						10	-	
1.4.3.2.1.8.1	            		1	Sheet	MS - GR250												Default		14.5							10		
1.4.3.2.1.9	          AWS-A-002176	1	2	SIDE STIFFENING GUSSET	MS - GR250	NATURAL			LASERCUT			CL	DG		C:\AWS PDM\AWS\	AWS-A-002176	Default		0.4	20/08/2020						10	-	
1.4.3.2.1.9.1	            		1	Sheet	MS - GR250												Default		0.4							10		
1.4.3.3	      AWS-A-002215	1	2	PALLET DISP FRONT COVER	Acrylic	NATURAL			MACHINE			CL	DG		C:\AWS PDM\AWS\	AWS-A-002215	Default<As Machined>		2.2	20/08/2020						6	-	
1.4.3.3.1	        		1	Sheet	Acrylic												Default<As Machined>		2.2							6		
1.4.3.4	      AWS-A-002211	2	1	PALLET DEFLECTOR	SS304 2B - NO PVC	PASSIVATED			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\AWS\	AWS-A-002211	Default<As Machined>		18.0	20/08/2020						5	-	
1.4.3.4.1	        		1	Sheet	SS304 2B - NO PVC												Default<As Machined>		18.0							5		
1.4.3.5	      AWS-Z-009971		1	PALLET DISPENSER ELECTRICAL BLOCK	PER BOM	NATURAL			ASSEMBLY	AWS PRODUCTION		FQ			C:\AWS PDM\AWS\007000-014000\	AWS-Z-009971	Default		3.4	20/07/2021							-	
1.4.3.5.1	        AWS-A-002212	2	1	PALLET BOX GEAR PLATE	Galvanized Steel	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\AWS\	AWS-A-002212	Default<As Machined>		1.5	20/08/2020						2.5	-	
1.4.3.5.1.1	          		1	Sheet	Galvanized Steel												Default<As Machined>		1.5							2.5		
1.4.3.5.2	        AS 1420 - M5 x 12-NZP		4		Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\socket head screws\	hexagon socket head cap screw_1_as	AS 1420 - M5 x 12-NZP		0.00			Costless Bolts						
1.4.3.5.3	        GB_HEXAGON_TYPE9 M5-SZP		4	M5 NYLOC NUT Z/P	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\nuts\nyloc\	prevailing torque type style 1_gb	GB_HEXAGON_TYPE9 M5-SZP		0.0			Costless Bolts						
1.4.3.5.4	        AS 1237.1 N - 5ZP		8	M5 FLAT WASHER Z/P	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\plain washers\	plain washer - normal_1_as	AS 1237.1 N - 5ZP		0.000			Costless Bolts						
1.4.3.5.5	        AWS-A-009604	1	2	DIN RAIL 300MM LONG	SS304	NATURAL			AWS PRODUCTION			FQ	CL		C:\AWS PDM\AWS\007000-014000\	AWS-A-009604	Default<As Machined>		0.1	21/06/2021							-	
1.4.3.5.5.1	          		1	DIN RAIL	SS304												Default<As Machined>		0.1									
1.4.3.5.6	        OEM-NX-ECC201		1	COUPLER UNIT		NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1058. Electrical\	OEM-NX-ECC201	Default	OMRON		03/12/2020	https://www.omron.com.au/products/family/3184/download/cad.html		"W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1058.omron-w519-e1-15_nx-ecc20_.pdf"	1058	Electrical		YES	NX-ECC201
1.4.3.5.7	        OEM-NX-PC0020		4	POWER SUPPLY UNIT		NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1058. Electrical\	OEM-NX-PC0020	Default	OMRON		03/12/2020	https://www.omron.com.au/products/family/3193/lineup.html		"W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1058.omron-nx-pd_pf_pc_tbx_ds_e_5_1_csm1012828.pdf"	1058	Electrical		YES	NX-PC0020
1.4.3.5.8	        OEM-NX-PC0010		4	POWER SUPPLY UNIT		NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1058. Electrical\	OEM-NX-PC0010	Default	OMRON	0.1	03/12/2020	https://www.omron.com.au/products/family/3193/lineup.html		"W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1058.omron-nx-pd_pf_pc_tbx_ds_e_5_1_csm1012828.pdf"	1058	Electrical		YES	NX-PC0010
1.4.3.5.9	        OEM-NX-ID5442		2	DIGITAL I/O UNIT		NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1058. Electrical\	OEM-NX-ID5442	Default	OMRON	0.1	03/12/2020	https://www.omron.com.au/products/family/3185/download/catalog.html		"W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1058.omron-nx-id_ia_od_oc_md_ds_e_3_5_csm1057421.pdf"	1058	Electrical		YES	NX-ID5442
1.4.3.5.10	        OEM-NX-OD5256		2	DIGITAL I/O UNIT		NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1058. Electrical\	OEM-NX-OD5256	Default	OMRON	0.1	03/12/2020	https://www.omron.com.au/products/family/3185/download/catalog.html		"W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1058.omron-nx-id_ia_od_oc_md_ds_e_3_5_csm1057421.pdf"	1058	Electrical		YES	NX-OD5256
1.4.3.5.11	        OEM-DTCB6310C	-	1	DIN-T MINIATURE CIRCUIT BREAKER 6KA, 10 A, 3 POLE	REFER DATA SHEET	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1058. Electrical\	OEM-DTCB6310C	Off	NW CONTROLS	0.08	29/11/2018	https://portal.nhp.com.au/power-distribution-and-protection/circuit-breakers/miniature-circuit-breakers-and-earth-leakage-protection-rcds-and-rcbos/mcb-din-t6-6ka-3p-10a-c-curve-dtcb6310c	NHP	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1058_DTCB6310C.pdf"	1058	Electrical		-	DTCB6310C
1.4.3.5.12	        OEM-EW 35 0383560000	-	8	WEIDMULLER EW 35 END 	Nylon 101	NATURAL			PURCHASE			DG			C:\AWS PDM\OEM\1058. Electrical\	OEM-EW 35 0383560000	Default	NW CONTROLS	0.0	16/07/2018							-	EW 35 0383560000
1.4.3.5.13	        OEM-WDU2.51020000000	-	40	WEIDMULLER ATEX, WDU SERIES , 800 V FEED THROUGH TERMINAL BLOCK, SCREW DOWN TERMINATION	REFER DATA SHEET	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1058. Electrical\	OEM-WDU2.51020000000	Default	NW CONTROLS	0.0	20/12/2018		QUADOR		1058	Electrical		-	WDU2.51020000000
1.4.3.5.14	        OEM-WPE 2_5  1010000000	-	1	2 WAY WPE 2.5 EARTH TERMINAL BLOCK, SCREW DOWN 30 	REFER DATA SHEET	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1058. Electrical\	OEM-WPE 2_5  1010000000	Default	NW CONTROLS	0.0	20/12/2018		QUADOR		1058	Electrical		-	WPE 2_5  1010000000
1.4.3.6	      AWS-Z-009970		1	PALLET DISPENSER PNEUMATIC BLOCK	PER BOM	NATURAL			ASSEMBLY	AWS PRODUCTION		FQ			C:\AWS PDM\AWS\007000-014000\	AWS-Z-009970	Default		2.6	20/07/2021							-	
1.4.3.6.1	        AWS-A-002212	2	1	PALLET BOX GEAR PLATE	Galvanized Steel	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\AWS\	AWS-A-002212	Default<As Machined>		1.5	20/08/2020						2.5	-	
1.4.3.6.1.1	          		1	Sheet	Galvanized Steel												Default<As Machined>		1.5							2.5		
